Date,Dow Jones Price,S&P 500 Price,Nasdaq Price
06/13/2000,"10,621.85","1,470.50","3,677.49"
06/12/2000,"10,564.21","1,469.40","3,765.81"
06/09/2000,"10,614.07","1,446.00","3,638.42"
06/08/2000,"10,668.73","1,457.00","3,760.26"
06/07/2000,"10,812.87","1,461.70","3,707.31"
06/06/2000,"10,735.58","1,471.40","3,736.01"
06/05/2000,"10,815.31","1,457.80","3,646.32"
06/02/2000,"10,794.76","1,467.60","3,730.31"
06/01/2000,"10,652.20","1,477.30","3,755.67"
05/31/2000,"10,522.34","1,448.80","3,518.98"
05/30/2000,"10,527.14","1,420.60","3,324.08"
05/26/2000,"10,299.24","1,422.50","3,414.03"
05/25/2000,"10,323.92","1,378.00","3,101.44"
05/24/2000,"10,535.35","1,381.50","3,099.28"
05/23/2000,"10,422.28","1,399.00","3,180.31"
05/22/2000,"10,542.55","1,373.90","3,023.42"
05/19/2000,"10,626.86","1,400.70","3,264.71"
05/18/2000,"10,777.28","1,407.00","3,260.64"
05/17/2000,"10,769.74","1,437.20","3,426.35"
05/16/2000,"10,934.57","1,447.80","3,550.50"
05/15/2000,"10,807.78","1,466.00","3,646.89"
05/12/2000,"10,609.37","1,452.40","3,512.11"
05/11/2000,"10,545.97","1,421.00","3,406.25"
05/10/2000,"10,367.79","1,407.80","3,381.57"
05/09/2000,"10,536.75","1,383.00","3,244.73"
05/08/2000,"10,603.64","1,412.10","3,444.64"
05/05/2000,"10,577.86","1,424.20","3,521.60"
05/04/2000,"10,412.50","1,432.60","3,688.36"
05/03/2000,"10,480.13","1,409.60","3,570.73"
05/02/2000,"10,731.13","1,415.10","3,562.16"
05/01/2000,"10,811.79","1,446.30","3,627.31"
04/28/2000,"10,733.92","1,468.20","3,829.29"
04/27/2000,"10,888.11","1,452.40","3,773.18"
04/26/2000,"10,945.50","1,464.90","3,692.57"
04/25/2000,"11,124.83","1,461.00","3,505.71"
04/24/2000,"10,906.10","1,477.40","3,621.56"
04/20/2000,"10,844.06","1,429.90","3,353.53"
04/19/2000,"10,674.97","1,434.50","3,505.29"
04/18/2000,"10,767.42","1,427.50","3,583.07"
04/17/2000,"10,582.52","1,441.60","3,715.81"
04/14/2000,"10,305.78","1,401.40","3,529.45"
04/13/2000,"10,923.55","1,356.60","3,205.70"
04/12/2000,"11,125.14","1,440.50","3,553.81"
04/11/2000,"11,287.09","1,467.20","3,633.63"
04/10/2000,"11,186.57","1,500.60","3,909.21"
04/07/2000,"11,111.49","1,504.50","3,998.26"
04/06/2000,"11,114.28","1,516.30","4,291.53"
04/05/2000,"11,033.93","1,501.30","4,086.73"
04/04/2000,"11,164.85","1,487.40","4,030.26"
04/03/2000,"11,221.94","1,494.70","4,034.17"
03/31/2000,"10,921.93","1,506.00","4,077.02"
03/30/2000,"10,980.25","1,498.60","4,397.84"
03/29/2000,"11,018.72","1,487.90","4,250.19"
03/28/2000,"10,936.12","1,508.50","4,413.92"
03/27/2000,"11,025.86","1,507.70","4,583.39"
03/24/2000,"11,112.73","1,523.90","4,704.73"
03/23/2000,"11,119.86","1,527.50","4,691.61"
03/22/2000,"10,866.70","1,527.30","4,660.62"
03/21/2000,"10,907.35","1,500.60","4,596.81"
03/20/2000,"10,680.25","1,493.90","4,449.33"
03/17/2000,"10,595.24","1,456.60","4,261.15"
03/16/2000,"10,630.61","1,464.50","4,440.45"
03/15/2000,"10,131.42","1,458.50","4,353.33"
03/14/2000,"9,811.24","1,392.20","4,130.01"
03/13/2000,"9,947.13","1,359.20","4,226.99"
03/10/2000,"9,928.83","1,383.60","4,426.80"
03/09/2000,"10,010.73","1,395.10","4,587.16"
03/08/2000,"9,856.54","1,401.70","4,586.26"
03/07/2000,"9,796.04","1,366.70","4,445.68"
03/06/2000,"10,170.51","1,355.60","4,390.83"
03/03/2000,"10,367.20","1,391.30","4,457.18"
03/02/2000,"10,164.92","1,409.20","4,442.87"
03/01/2000,"10,137.93","1,381.80","4,234.26"
02/29/2000,"10,128.31","1,379.20","4,309.01"
02/28/2000,"10,038.66","1,366.40","4,266.94"
02/25/2000,"9,862.12","1,348.00","4,162.13"
02/24/2000,"10,092.64","1,333.40","4,178.58"
02/23/2000,"10,225.73","1,353.40","4,253.05"
02/22/2000,"10,304.85","1,360.70","4,170.09"
02/18/2000,"10,219.53","1,352.20","3,969.13"
02/17/2000,"10,514.57","1,346.10","3,965.75"
02/16/2000,"10,561.42","1,388.30","4,125.38"
02/15/2000,"10,718.10","1,387.70","3,997.97"
02/14/2000,"10,519.85","1,402.00","3,997.03"
02/11/2000,"10,425.22","1,389.90","3,986.13"
02/10/2000,"10,643.64","1,387.10","3,968.89"
02/09/2000,"10,699.17","1,416.80","4,090.00"
02/08/2000,"10,957.61","1,411.70","3,968.46"
02/07/2000,"10,905.79","1,441.70","4,062.77"
02/04/2000,"10,963.81","1,424.20","3,933.34"
02/03/2000,"11,013.45","1,424.40","3,874.37"
02/02/2000,"11,003.21","1,425.00","3,851.16"
02/01/2000,"11,041.06","1,409.10","3,724.46"
01/31/2000,"10,940.54","1,409.30","3,701.78"
01/28/2000,"10,738.88","1,394.50","3,570.05"
01/27/2000,"11,028.03","1,360.20","3,446.13"
01/26/2000,"11,032.99","1,398.60","3,593.15"
01/25/2000,"11,029.89","1,404.10","3,621.21"
01/24/2000,"11,008.17","1,410.00","3,759.11"
01/21/2000,"11,251.72","1,401.50","3,660.96"
01/20/2000,"11,351.30","1,441.40","3,849.96"
01/19/2000,"11,489.37","1,445.60","3,841.74"
01/18/2000,"11,560.73","1,455.90","3,790.89"
01/14/2000,"11,722.98","1,455.10","3,757.78"
01/13/2000,"11,582.44","1,465.20","3,704.74"
01/12/2000,"11,551.11","1,449.70","3,612.08"
01/11/2000,"11,511.09","1,432.20","3,478.14"
01/10/2000,"11,572.20","1,438.60","3,544.35"
01/07/2000,"11,522.56","1,457.60","3,717.41"
01/06/2000,"11,253.27","1,441.50","3,529.60"
01/05/2000,"11,122.66","1,403.50","3,340.81"
01/04/2000,"10,997.94","1,402.10","3,507.31"
01/03/2000,"11,357.51","1,399.40","3,546.20"
12/31/1999,"11,497.12","1,455.20","3,790.55"
12/30/1999,"11,452.86","1,469.20","3,707.83"
12/29/1999,"11,484.67","1,464.50","3,683.67"
12/28/1999,"11,476.71","1,463.50","3,689.68"
12/27/1999,"11,391.08","1,457.70","3,579.95"
12/23/1999,"11,405.76","1,457.10","3,598.51"
12/22/1999,"11,203.61","1,458.30","3,590.28"
12/21/1999,"11,200.55","1,436.10","3,562.29"
12/20/1999,"11,144.28","1,433.40","3,528.53"
12/17/1999,"11,257.43","1,418.10","3,390.01"
12/16/1999,"11,244.89","1,421.00","3,359.86"
12/15/1999,"11,225.32","1,418.80","3,332.31"
12/14/1999,"11,160.18","1,413.30","3,239.18"
12/13/1999,"11,192.60","1,403.20","3,167.29"
12/10/1999,"11,224.71","1,415.20","3,242.37"
12/09/1999,"11,134.79","1,417.00","3,203.28"
12/08/1999,"11,068.12","1,408.10","3,167.52"
12/07/1999,"11,106.66","1,403.90","3,164.08"
12/06/1999,"11,225.02","1,409.20","3,205.08"
12/03/1999,"11,286.18","1,423.30","3,191.09"
12/02/1999,"11,039.07","1,433.30","3,172.37"
12/01/1999,"10,998.39","1,409.00","3,108.47"
11/30/1999,"10,877.81","1,397.70","2,997.28"
11/29/1999,"10,947.93","1,388.90","2,966.71"
11/26/1999,"10,988.91","1,407.80","3,063.23"
11/24/1999,"11,008.18","1,416.60","3,116.62"
11/23/1999,"10,995.64","1,417.10","3,108.52"
11/22/1999,"11,089.53","1,404.60","2,999.78"
11/19/1999,"11,003.90","1,420.90","3,049.61"
11/18/1999,"11,035.70","1,422.00","3,028.84"
11/17/1999,"10,883.09","1,424.90","3,003.49"
11/16/1999,"10,932.33","1,410.70","2,911.69"
11/15/1999,"10,760.76","1,420.10","2,940.25"
11/12/1999,"10,769.32","1,394.40","2,875.87"
11/11/1999,"10,595.30","1,396.10","2,888.91"
11/10/1999,"10,597.75","1,381.50","2,849.81"
11/09/1999,"10,617.32","1,373.50","2,797.61"
11/08/1999,"10,718.86","1,365.30","2,763.58"
11/05/1999,"10,704.49","1,377.00","2,786.27"
11/04/1999,"10,639.65","1,370.20","2,755.70"
11/03/1999,"10,609.07","1,362.60","2,703.11"
11/02/1999,"10,581.84","1,354.90","2,672.72"
11/01/1999,"10,648.52","1,347.70","2,626.99"
10/29/1999,"10,729.87","1,354.10","2,616.36"
10/28/1999,"10,622.54","1,362.90","2,637.44"
10/27/1999,"10,394.90","1,342.40","2,539.93"
10/26/1999,"10,302.13","1,296.70","2,457.46"
10/25/1999,"10,349.94","1,281.90","2,466.40"
10/22/1999,"10,470.25","1,293.60","2,484.19"
10/21/1999,"10,297.70","1,301.70","2,485.90"
10/20/1999,"10,392.36","1,283.60","2,477.14"
10/19/1999,"10,204.93","1,289.40","2,466.29"
10/18/1999,"10,116.28","1,261.30","2,362.25"
10/15/1999,"10,019.72","1,254.10","2,362.11"
10/14/1999,"10,286.62","1,247.40","2,403.81"
10/13/1999,"10,232.16","1,283.40","2,470.99"
10/12/1999,"10,417.06","1,285.50","2,454.49"
10/11/1999,"10,648.18","1,313.00","2,526.82"
10/08/1999,"10,649.77","1,335.20","2,578.88"
10/07/1999,"10,537.06","1,336.00","2,555.36"
10/06/1999,"10,588.35","1,317.60","2,532.00"
10/05/1999,"10,400.60","1,325.40","2,532.40"
10/04/1999,"10,401.23","1,301.30","2,471.50"
10/01/1999,"10,273.00","1,304.60","2,467.92"
09/30/1999,"10,336.96","1,282.80","2,404.45"
09/29/1999,"10,213.48","1,282.70","2,407.90"
09/28/1999,"10,275.54","1,268.40","2,398.78"
09/27/1999,"10,303.40","1,282.20","2,428.11"
09/24/1999,"10,279.34","1,283.30","2,426.51"
09/23/1999,"10,318.60","1,277.40","2,399.58"
09/22/1999,"10,524.07","1,280.40","2,403.07"
09/21/1999,"10,598.48","1,310.50","2,513.94"
09/20/1999,"10,823.90","1,307.60","2,473.74"
09/17/1999,"10,803.64","1,335.50","2,545.41"
09/16/1999,"10,737.47","1,335.40","2,536.91"
09/15/1999,"10,801.42","1,318.50","2,466.88"
09/14/1999,"10,910.34","1,318.00","2,463.09"
09/13/1999,"11,030.33","1,336.30","2,522.46"
09/10/1999,"11,028.43","1,344.10","2,483.10"
09/09/1999,"11,079.40","1,351.70","2,534.61"
09/08/1999,"11,036.35","1,347.70","2,505.50"
09/07/1999,"11,034.13","1,344.20","2,454.67"
09/03/1999,"11,078.46","1,350.50","2,491.82"
09/02/1999,"10,843.21","1,357.20","2,506.69"
09/01/1999,"10,937.88","1,319.10","2,392.60"
08/31/1999,"10,829.28","1,331.10","2,404.94"
08/30/1999,"10,914.13","1,320.40","2,396.87"
08/27/1999,"11,090.17","1,324.00","2,366.88"
08/26/1999,"11,198.45","1,348.30","2,402.57"
08/25/1999,"11,326.04","1,362.00","2,417.30"
08/24/1999,"11,283.30","1,381.80","2,460.92"
08/23/1999,"11,299.76","1,363.50","2,404.82"
08/20/1999,"11,100.62","1,360.20","2,385.87"
08/19/1999,"10,963.84","1,336.60","2,315.07"
08/18/1999,"10,991.39","1,323.60","2,278.79"
08/17/1999,"11,117.08","1,332.80","2,317.39"
08/16/1999,"11,046.80","1,344.20","2,337.37"
08/13/1999,"10,973.66","1,330.80","2,313.08"
08/12/1999,"10,789.39","1,327.70","2,307.06"
08/11/1999,"10,787.81","1,298.20","2,214.33"
08/10/1999,"10,655.15","1,301.90","2,241.80"
08/09/1999,"10,707.71","1,281.40","2,163.77"
08/06/1999,"10,714.04","1,297.80","2,187.61"
08/05/1999,"10,793.82","1,300.30","2,212.15"
08/04/1999,"10,674.78","1,313.70","2,232.23"
08/03/1999,"10,677.31","1,305.30","2,204.33"
08/02/1999,"10,645.97","1,322.20","2,239.18"
07/30/1999,"10,655.15","1,328.00","2,264.81"
07/29/1999,"10,791.29","1,328.70","2,270.93"
07/28/1999,"10,972.08","1,341.00","2,263.06"
07/27/1999,"10,979.04","1,365.40","2,333.78"
07/26/1999,"10,863.16","1,362.80","2,308.78"
07/23/1999,"10,910.97","1,347.80","2,233.51"
07/22/1999,"10,969.22","1,356.90","2,302.02"
07/21/1999,"11,002.78","1,361.00","2,281.92"
07/20/1999,"10,996.14","1,379.30","2,363.63"
07/19/1999,"11,187.68","1,377.10","2,329.32"
07/16/1999,"11,209.85","1,407.70","2,424.62"
07/15/1999,"11,186.42","1,418.80","2,459.48"
07/14/1999,"11,148.11","1,409.60","2,429.27"
07/13/1999,"11,175.02","1,398.20","2,417.05"
07/12/1999,"11,200.98","1,393.60","2,373.66"
07/09/1999,"11,193.70","1,399.10","2,384.24"
07/08/1999,"11,126.90","1,403.30","2,393.02"
07/07/1999,"11,187.37","1,394.40","2,374.58"
07/06/1999,"11,135.13","1,395.90","2,340.67"
07/02/1999,"11,139.25","1,388.10","2,330.73"
07/01/1999,"11,066.43","1,391.20","2,347.88"
06/30/1999,"10,970.81","1,381.00","2,322.32"
06/29/1999,"10,815.35","1,372.70","2,296.77"
06/28/1999,"10,655.15","1,351.50","2,280.06"
06/25/1999,"10,552.57","1,331.30","2,243.94"
06/24/1999,"10,534.84","1,315.30","2,185.76"
06/23/1999,"10,666.87","1,315.80","2,184.87"
06/22/1999,"10,721.64","1,333.10","2,239.33"
06/21/1999,"10,815.99","1,335.90","2,209.89"
06/18/1999,"10,855.56","1,349.00","2,268.66"
06/17/1999,"10,841.63","1,342.80","2,205.46"
06/16/1999,"10,784.96","1,339.90","2,190.83"
06/15/1999,"10,594.99","1,330.40","2,167.49"
06/14/1999,"10,563.33","1,301.20","2,058.17"
06/11/1999,"10,490.51","1,294.00","2,028.92"
06/10/1999,"10,621.27","1,293.60","2,062.29"
06/09/1999,"10,690.29","1,302.80","2,097.79"
06/08/1999,"10,765.65","1,318.60","2,135.48"
06/07/1999,"10,909.39","1,317.30","2,086.75"
06/04/1999,"10,799.84","1,334.50","2,152.69"
06/03/1999,"10,663.70","1,327.80","2,109.41"
06/02/1999,"10,577.90","1,299.50","2,030.40"
06/01/1999,"10,596.26","1,294.80","2,074.54"
05/28/1999,"10,559.75","1,294.30","2,025.79"
05/27/1999,"10,466.93","1,301.80","2,089.70"
05/26/1999,"10,702.16","1,281.40","2,050.09"
05/25/1999,"10,531.09","1,304.80","2,053.04"
05/24/1999,"10,654.68","1,284.40","1,999.04"
05/21/1999,"10,829.28","1,306.70","2,060.59"
05/20/1999,"10,866.74","1,330.30","2,114.40"
05/19/1999,"10,887.39","1,338.80","2,139.95"
05/18/1999,"10,836.95","1,344.20","2,186.20"
05/17/1999,"10,853.47","1,333.30","2,159.26"
05/14/1999,"10,913.32","1,339.50","2,175.74"
05/13/1999,"11,107.19","1,337.80","2,125.15"
05/12/1999,"11,000.37","1,367.60","2,179.08"
05/11/1999,"11,026.14","1,364.00","2,217.68"
05/10/1999,"11,007.24","1,355.60","2,175.85"
05/07/1999,"11,031.59","1,340.30","2,134.75"
05/06/1999,"10,946.82","1,345.00","2,117.73"
05/05/1999,"10,955.42","1,332.00","2,078.63"
05/04/1999,"10,886.12","1,347.30","2,155.77"
05/03/1999,"11,014.69","1,332.00","2,097.55"
04/30/1999,"10,789.04","1,354.60","2,137.95"
04/29/1999,"10,878.38","1,335.20","2,136.39"
04/28/1999,"10,845.45","1,342.80","2,119.29"
04/27/1999,"10,831.71","1,350.90","2,150.44"
04/26/1999,"10,718.59","1,362.80","2,207.03"
04/23/1999,"10,689.67","1,360.00","2,260.66"
04/22/1999,"10,727.18","1,356.80","2,210.44"
04/21/1999,"10,581.42","1,358.80","2,183.49"
04/20/1999,"10,448.55","1,336.10","2,105.82"
04/19/1999,"10,440.53","1,306.20","2,030.28"
04/16/1999,"10,493.89","1,289.50","1,967.58"
04/15/1999,"10,462.72","1,319.00","2,086.46"
04/14/1999,"10,411.66","1,322.90","2,135.81"
04/13/1999,"10,395.01","1,328.40","2,103.63"
04/12/1999,"10,339.51","1,349.80","2,175.18"
04/09/1999,"10,173.83","1,358.60","2,219.21"
04/08/1999,"10,197.70","1,348.30","2,232.47"
04/07/1999,"10,085.31","1,344.00","2,224.75"
04/06/1999,"9,963.49","1,326.90","2,192.29"
04/05/1999,"10,007.33","1,317.90","2,218.83"
04/01/1999,"9,832.50","1,321.10","2,219.64"
03/31/1999,"9,786.16","1,293.70","2,146.13"
03/30/1999,"9,913.26","1,286.40","2,106.39"
03/29/1999,"10,006.78","1,300.80","2,125.69"
03/26/1999,"9,822.24","1,310.20","2,144.66"
03/25/1999,"9,836.39","1,282.80","2,067.30"
03/24/1999,"9,666.84","1,290.00","2,083.35"
03/23/1999,"9,671.83","1,268.60","2,013.55"
03/22/1999,"9,890.50","1,262.10","1,961.31"
03/19/1999,"9,903.55","1,297.00","2,027.14"
03/18/1999,"9,997.62","1,299.30","2,053.69"
03/17/1999,"9,879.40","1,316.50","2,102.77"
03/16/1999,"9,930.47","1,297.80","2,064.50"
03/15/1999,"9,958.77","1,306.40","2,073.31"
03/12/1999,"9,876.35","1,307.30","2,060.34"
03/11/1999,"9,897.44","1,294.60","2,008.96"
03/10/1999,"9,772.84","1,297.70","2,043.76"
03/09/1999,"9,693.75","1,286.80","2,038.51"
03/08/1999,"9,727.61","1,279.80","2,028.57"
03/05/1999,"9,736.07","1,282.70","2,034.05"
03/04/1999,"9,467.40","1,275.50","1,969.87"
03/03/1999,"9,275.88","1,246.60","1,933.03"
03/02/1999,"9,297.61","1,227.70","1,899.81"
03/01/1999,"9,324.78","1,225.50","1,888.66"
02/26/1999,"9,306.57","1,236.20","1,937.70"
02/25/1999,"9,366.34","1,238.30","1,925.28"
02/24/1999,"9,399.66","1,245.00","1,974.39"
02/23/1999,"9,544.41","1,253.40","1,989.14"
02/22/1999,"9,552.67","1,271.20","2,028.23"
02/19/1999,"9,339.95","1,272.10","1,996.02"
02/18/1999,"9,298.63","1,239.20","1,931.59"
02/17/1999,"9,195.47","1,237.30","1,906.09"
02/16/1999,"9,297.03","1,224.00","1,891.37"
02/12/1999,"9,274.89","1,241.90","1,954.49"
02/11/1999,"9,363.45","1,230.10","1,958.60"
02/10/1999,"9,177.31","1,254.00","2,044.68"
02/09/1999,"9,133.03","1,223.50","1,944.18"
02/08/1999,"9,291.11","1,216.10","1,935.33"
02/05/1999,"9,304.24","1,243.80","2,034.36"
02/04/1999,"9,304.50","1,239.40","1,988.69"
02/03/1999,"9,366.82","1,248.50","2,027.66"
02/02/1999,"9,274.12","1,272.10","2,119.94"
02/01/1999,"9,345.69","1,262.00","2,078.69"
01/29/1999,"9,358.82","1,273.00","2,130.93"
01/28/1999,"9,281.33","1,279.60","2,127.19"
01/27/1999,"9,200.23","1,265.40","2,104.59"
01/26/1999,"9,324.58","1,243.20","2,030.36"
01/25/1999,"9,203.31","1,252.30","2,062.20"
01/22/1999,"9,120.67","1,234.00","1,997.16"
01/21/1999,"9,264.07","1,225.20","1,964.21"
01/20/1999,"9,335.92","1,235.20","1,961.76"
01/19/1999,"9,355.22","1,256.60","2,033.71"
01/15/1999,"9,340.55","1,252.00","2,033.71"
01/14/1999,"9,120.93","1,243.30","1,981.62"
01/13/1999,"9,349.56","1,212.20","1,906.12"
01/12/1999,"9,474.68","1,234.40","1,948.71"
01/11/1999,"9,619.89","1,239.50","1,939.75"
01/08/1999,"9,643.32","1,263.90","2,000.18"
01/07/1999,"9,537.76","1,275.10","1,973.66"
01/06/1999,"9,544.97","1,269.70","1,966.35"
01/05/1999,"9,311.19","1,272.30","1,963.95"
01/04/1999,"9,184.26","1,244.80","1,903.00"
12/31/1998,"9,181.43","1,228.10","1,854.39"
12/30/1998,"9,274.64","1,229.20","1,836.01"
12/29/1998,"9,320.97","1,231.90","1,810.97"
12/28/1998,"9,226.75","1,241.80","1,823.31"
12/24/1998,"9,217.99","1,225.50","1,823.99"
12/23/1998,"9,202.03","1,226.30","1,806.04"
12/22/1998,"9,044.46","1,228.50","1,818.96"
12/21/1998,"8,988.85","1,203.60","1,767.82"
12/18/1998,"8,903.62","1,202.80","1,787.30"
12/17/1998,"8,875.82","1,188.00","1,735.00"
12/16/1998,"8,790.60","1,180.00","1,689.63"
12/15/1998,"8,823.29","1,161.90","1,656.28"
12/14/1998,"8,695.59","1,162.80","1,663.78"
12/11/1998,"8,821.76","1,141.20","1,614.09"
12/10/1998,"8,841.58","1,166.50","1,675.01"
12/09/1998,"9,009.18","1,165.00","1,652.76"
12/08/1998,"9,027.98","1,183.50","1,685.38"
12/07/1998,"9,070.46","1,181.40","1,668.16"
12/04/1998,"9,016.14","1,187.70","1,676.89"
12/03/1998,"8,879.68","1,176.70","1,630.01"
12/02/1998,"9,064.54","1,150.10","1,573.78"
12/01/1998,"9,133.54","1,171.20","1,619.09"
11/30/1998,"9,116.55","1,175.30","1,632.53"
11/27/1998,"9,333.07","1,163.60","1,557.96"
11/25/1998,"9,314.28","1,192.30","1,628.35"
11/24/1998,"9,301.15","1,186.90","1,598.48"
11/23/1998,"9,374.27","1,183.00","1,580.83"
11/20/1998,"9,159.54","1,188.20","1,589.06"
11/19/1998,"9,056.05","1,163.50","1,544.22"
11/18/1998,"9,041.11","1,152.60","1,537.45"
11/17/1998,"8,986.29","1,144.50","1,514.89"
11/16/1998,"9,011.24","1,139.30","1,498.55"
11/13/1998,"8,919.59","1,135.90","1,475.60"
11/12/1998,"8,829.75","1,125.70","1,465.22"
11/11/1998,"8,823.82","1,117.70","1,466.54"
11/10/1998,"8,863.97","1,121.00","1,480.71"
11/09/1998,"8,897.96","1,128.30","1,477.48"
11/06/1998,"8,975.46","1,130.20","1,467.63"
11/05/1998,"8,915.47","1,141.00","1,458.34"
11/04/1998,"8,783.14","1,133.80","1,442.04"
11/03/1998,"8,706.15","1,118.70","1,434.00"
11/02/1998,"8,706.15","1,110.80","1,401.73"
10/30/1998,"8,592.11","1,111.60","1,418.79"
10/29/1998,"8,495.03","1,098.70","1,400.52"
10/28/1998,"8,371.97","1,085.90","1,396.30"
10/27/1998,"8,366.04","1,068.10","1,379.96"
10/26/1998,"8,432.21","1,065.30","1,353.34"
10/23/1998,"8,452.29","1,072.30","1,368.93"
10/22/1998,"8,533.14","1,070.70","1,340.60"
10/21/1998,"8,519.23","1,078.50","1,355.19"
10/20/1998,"8,505.85","1,069.90","1,332.05"
10/19/1998,"8,466.45","1,063.90","1,283.23"
10/16/1998,"8,416.76","1,062.40","1,310.17"
10/15/1998,"8,299.36","1,056.40","1,293.91"
10/14/1998,"7,968.79","1,047.50","1,299.66"
10/13/1998,"7,938.14","1,005.50","1,235.67"
10/12/1998,"8,001.47",994.80,"1,206.90"
10/09/1998,"7,899.53",997.70,"1,243.40"
10/08/1998,"7,731.91",984.40,"1,197.87"
10/07/1998,"7,741.70",959.40,"1,128.88"
10/06/1998,"7,742.98",970.70,"1,151.09"
10/05/1998,"7,726.24",984.60,"1,184.84"
10/02/1998,"7,784.70",988.60,"1,207.68"
10/01/1998,"7,632.53","1,002.60","1,276.44"
09/30/1998,"7,842.62",986.40,"1,273.74"
09/29/1998,"8,080.52","1,017.00","1,345.48"
09/28/1998,"8,108.83","1,049.00","1,384.89"
09/25/1998,"8,028.77","1,048.70","1,383.25"
09/24/1998,"8,001.98","1,044.80","1,390.09"
09/23/1998,"8,154.41","1,042.70","1,356.46"
09/22/1998,"7,897.20","1,066.10","1,394.65"
09/21/1998,"7,933.25","1,029.60","1,336.19"
09/18/1998,"7,895.65","1,023.90","1,327.70"
09/17/1998,"7,873.77","1,020.10","1,300.70"
09/16/1998,"8,089.78","1,018.90","1,291.79"
09/15/1998,"8,024.39","1,045.50","1,331.45"
09/14/1998,"7,945.35","1,037.70","1,324.19"
09/11/1998,"7,795.50","1,029.70","1,308.23"
09/10/1998,"7,615.55","1,009.10","1,290.20"
09/09/1998,"7,865.02",980.20,"1,235.37"
09/08/1998,"8,020.78","1,006.20","1,261.77"
09/04/1998,"7,640.25","1,023.50","1,286.47"
09/03/1998,"7,682.22",973.90,"1,205.41"
09/02/1998,"7,782.37",982.30,"1,208.96"
09/01/1998,"7,827.42",990.50,"1,221.44"
08/31/1998,"7,539.06",994.30,"1,215.06"
08/28/1998,"8,051.68",957.30,"1,140.34"
08/27/1998,"8,165.99","1,027.10","1,265.04"
08/26/1998,"8,523.35","1,042.60","1,312.28"
08/25/1998,"8,602.65","1,084.20","1,374.05"
08/24/1998,"8,566.60","1,092.80","1,388.35"
08/21/1998,"8,533.65","1,088.10","1,370.92"
08/20/1998,"8,611.40","1,081.20","1,374.77"
08/19/1998,"8,693.28","1,091.60","1,398.20"
08/18/1998,"8,714.64","1,098.10","1,398.26"
08/17/1998,"8,574.84","1,101.20","1,401.24"
08/14/1998,"8,425.00","1,083.70","1,367.79"
08/13/1998,"8,459.50","1,062.80","1,330.04"
08/12/1998,"8,552.96","1,074.90","1,338.39"
08/11/1998,"8,462.84","1,084.20","1,354.66"
08/10/1998,"8,574.84","1,069.00","1,330.13"
08/07/1998,"8,598.02","1,083.10","1,362.88"
08/06/1998,"8,577.67","1,089.50","1,364.07"
08/05/1998,"8,546.78","1,089.60","1,365.87"
08/04/1998,"8,487.31","1,081.40","1,329.90"
08/03/1998,"8,786.73","1,072.10","1,317.24"
